name;title;category;address;city;state;phone;website;google_maps_url;rating;reviews_count;instagram
Passira Jardim São Paulo - Pizzaria & Restaurante;Restaurante;Restaurante;Av. São Paulo, 505 - Jardim São Paulo, Recife - PE, 50910-250, Brasil;Aparecida de Goiânia;GO;+558141016858;;https://www.google.com/maps/search/?api=1&query=Passira%20Jardim%20S%C3%A3o%20Paulo%20-%20Pizzaria%20%26%20Restaurante&query_place_id=ChIJJ6ZCGAAfqwcRV5gsJzqrSJ0;2.9;41;
Padaria La Roque Pães & Delícias;Padaria;Padaria;R. Leandro Barreto, 512 - Jardim São Paulo, Recife - PE, 50790-000, Brasil;Aparecida de Goiânia;GO;+558130396045;;https://www.google.com/maps/search/?api=1&query=Padaria%20La%20Roque%20P%C3%A3es%20%26%20Del%C3%ADcias&query_place_id=ChIJocfe6qAeqwcRNbxKWCMVOFQ;4.5;6169;
Cariri;Restaurante;Restaurante;Av. Santos Dumont, 1870 - Atalaia, Aracaju - SE, 49037-475, Brasil;Aparecida de Goiânia;GO;+557932431379;https://www.instagram.com/caririsergipe/;https://www.google.com/maps/search/?api=1&query=Cariri&query_place_id=ChIJgwFOCUyxGgcRezEdV2QPMcQ;4.6;10467;https://www.instagram.com/caririsergipe/
Empório Burguer Hamburgueria - Jardim São Paulo;Hamburgueria;Hamburgueria;Av. São Paulo, 813 - Jardim São Paulo, Recife - PE, 50910-250, Brasil;Aparecida de Goiânia;GO;+5581981886008;https://www.ifood.com.br/delivery/recife-pe/emporio-burguer---jardim-sao-paulo-jardim-sao-paulo/48dfe4ec-ea7a-4c2b-9245-a299e13dfaf6?utm_medium=share;https://www.google.com/maps/search/?api=1&query=Emp%C3%B3rio%20Burguer%20Hamburgueria%20-%20Jardim%20S%C3%A3o%20Paulo&query_place_id=ChIJ7ZlQ3dMfqwcR9WCF7HhZE_4;4;45;
Restaurante Natália Lima - Porto de Galinhas;Restaurante;Restaurante;R. dos Navegantes, 73 - Porto de Galinhas, Ipojuca - PE, 55590-000, Brasil;Aparecida de Goiânia;GO;+5581996850964;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Nat%C3%A1lia%20Lima%20-%20Porto%20de%20Galinhas&query_place_id=ChIJZd9_LIiRqgcRMsr0SANclO0;4.3;479;
Restaurante Catulé | Serra Talhada;Petiscaria;Petiscaria;Av. João Kehrle - Ipsep, Serra Talhada - PE, 56912-070, Brasil;Aparecida de Goiânia;GO;+5587996430403;https://linktr.ee/restaurantecatule;https://www.google.com/maps/search/?api=1&query=Restaurante%20Catul%C3%A9%20%7C%20Serra%20Talhada&query_place_id=ChIJcTdGPLgXpwcRQoxALfBH1Yw;4.6;907;
Restaurante Sabor Nordestino;Restaurante;Restaurante;BR-423, Paranatama - PE, 55355-000, Brasil;Aparecida de Goiânia;GO;+5581993282931;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Sabor%20Nordestino&query_place_id=ChIJieCWzbOlBwcRZN-m3Coxh6M;4.7;94;
Bar e Restaurante - Recanto Paulista - Garanhuns;Restaurante;Restaurante;Av. Euclídes Dourado, 358 - Heliópolis, Garanhuns - PE, 55295-610 - Heliópolis, Garanhuns - PE, 55296-500, Brasil;Aparecida de Goiânia;GO;+5587996590727;https://www.instagram.com/barrecantopaulista/;https://www.google.com/maps/search/?api=1&query=Bar%20e%20Restaurante%20-%20Recanto%20Paulista%20-%20Garanhuns&query_place_id=ChIJYZTuuCANBwcRU3iknMWh44o;4.6;753;https://www.instagram.com/barrecantopaulista/
Duetto Restaurante;Restaurante mediterrâneo;Restaurante mediterrâneo;R. José de Albuquerque Feijó, 86-164 - Coroa do Meio, Aracaju - SE, 49035-810, Brasil;Aparecida de Goiânia;GO;+5579998945718;;https://www.google.com/maps/search/?api=1&query=Duetto%20Restaurante&query_place_id=ChIJDa-xrhy3GgcR5uFWLm4-vMg;4.7;77;
Barraca;Restaurante brasileiro;Restaurante brasileiro;R. Esperança, n°430 - Porto de Galinhas, Ipojuca - PE, 55590-000, Brasil;Aparecida de Goiânia;GO;+5581982110202;https://www.instagram.com/barracacozinhabrasileira/?hl=pt-br;https://www.google.com/maps/search/?api=1&query=Barraca&query_place_id=ChIJzZSmdAeTqgcRW1NLpFIU2XI;4.6;2669;https://www.instagram.com/barracacozinhabrasileira/?hl=pt-br
Restaurante Canyons do gavião;Restaurante;Restaurante;Piranhas, AL, 57460-000, Brasil;Aparecida de Goiânia;GO;+5582996641024;https://www.facebook.com/restauranter3canyonsdogaviao;https://www.google.com/maps/search/?api=1&query=Restaurante%20Canyons%20do%20gavi%C3%A3o&query_place_id=ChIJc3TOM9ktDwcRRZvRMsC130E;4.5;635;
Restaurante Burgogui;Restaurante coreano;Restaurante coreano;Rua Jader Andrade, 168 - Casa Forte, Recife - PE, 52061-060, Brasil;Aparecida de Goiânia;GO;+5581998591789;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Burgogui&query_place_id=ChIJ1falwe8YqwcR-hdW8Blg55I;4.7;1126;
Braga Burguer e Petiscos;Hamburgueria;Hamburgueria;Rua Apeninos, Av. São Paulo, 16, Recife - PE, 50781-600, Brasil;Aparecida de Goiânia;GO;+5581983654779;https://www.ifood.com.br/delivery/recife-pe/braga-burguer-jardim-sao-paulo/e94682f7-e154-4c57-b51f-36ece4fdd0f5;https://www.google.com/maps/search/?api=1&query=Braga%20Burguer%20e%20Petiscos&query_place_id=ChIJkW2I528fqwcRT0r-qxMSjTU;4.5;150;
Restaurante Itaoca;Restaurante brasileiro;Restaurante brasileiro;Praça Piscinas Naturais 10 Quadra A, s/n - Porto de Galinhas, Ipojuca - PE, 55595-001, Brasil;Aparecida de Goiânia;GO;+5581988764794;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Itaoca&query_place_id=ChIJFdwbeSmSqgcRuz-8lvFcccQ;3.8;3896;
Bar do Cuscuz;Restaurante;Restaurante;Av. Fernando Simões Barbosa, 170 - Boa Viagem, Recife - PE, 51020-390, Brasil;Aparecida de Goiânia;GO;+558130725272;http://www.instagram.com/bardocuscuzrecife;https://www.google.com/maps/search/?api=1&query=Bar%20do%20Cuscuz&query_place_id=ChIJ20pasMcfqwcRVFcXrDOP9dg;4.6;8187;http://www.instagram.com/bardocuscuzrecife
Bar Ilha;Restaurante de frutos do mar;Restaurante de frutos do mar;Av. Nossa Sra. da Conceição, 90 - Massagueira, Mal. Deodoro - AL, 57160-000, Brasil;Aparecida de Goiânia;GO;+5582991106267;https://www.instagram.com/barilhaoficial?igsh=eGFqZXI5azZwYWtl;https://www.google.com/maps/search/?api=1&query=Bar%20Ilha&query_place_id=ChIJWXOsasHIpgcRT36E2TaOgwU;4.6;1482;https://www.instagram.com/barilhaoficial?igsh=egfqzxi5azzwywtl
Restaurante Mariscada - Beira Mar , Olinda;Restaurante;Restaurante;Av. Min. Marcos Freire, 521 - Bairro Novo, Olinda - PE, 53030-000, Brasil;Aparecida de Goiânia;GO;+558134294432;https://instagram.com/restaurante.mariscada?igshid=MzRlODBiNWFlZA==;https://www.google.com/maps/search/?api=1&query=Restaurante%20Mariscada%20-%20Beira%20Mar%20%2C%20Olinda&query_place_id=ChIJvQ0aebUiqwcRsMwwABBwGtg;4.3;5395;https://instagram.com/restaurante.mariscada?igshid=mzrlodbinwflza==
Restaurante & Churrascaria Cozinha Nordestina;Restaurante;Restaurante;São Luís do Quitunde - AL, 57920-000, Brasil;Aparecida de Goiânia;GO;+558232541898;https://pt-br.facebook.com/cozinhanordestina;https://www.google.com/maps/search/?api=1&query=Restaurante%20%26%20Churrascaria%20Cozinha%20Nordestina&query_place_id=ChIJYdLTiT48AQcR_ym4_hHEU9c;4.2;532;
Hamburgueria Fogo No Pão - Jardim São Paulo;Hamburgueria;Hamburgueria;Rua Senador Alberto Pasqualini, 361 - Jardim São Paulo, Recife - PE, 50781-745, Brasil;Aparecida de Goiânia;GO;+5581996844840;https://pedido.anota.ai/loja/fogo-no-pao-recife?f=ms;https://www.google.com/maps/search/?api=1&query=Hamburgueria%20Fogo%20No%20P%C3%A3o%20-%20Jardim%20S%C3%A3o%20Paulo&query_place_id=ChIJkejL4iEfqwcR2Zc_0haZHoM;5;3;
CÁ-JÁ Restaurante;Restaurante brasileiro;Restaurante brasileiro;R. Carneiro Viléla, 648 - Aflitos, Recife - PE, 52050-038, Brasil;Aparecida de Goiânia;GO;+558131260648;http://www.instagram.com/vempracaja;https://www.google.com/maps/search/?api=1&query=C%C3%81-J%C3%81%20Restaurante&query_place_id=ChIJ0VVbXfgYqwcRktaJ9zjIUdc;4.6;2093;http://www.instagram.com/vempracaja
Mi Casa, o seu Restaurante na Praia;Restaurante;Restaurante;Rua João Paulo, I - lotes 15,17 e 18 - Praia do Riacho, São Miguel dos Milagres - AL, 57940-000, Brasil;Aparecida de Goiânia;GO;+5582991227896;;https://www.google.com/maps/search/?api=1&query=Mi%20Casa%2C%20o%20seu%20Restaurante%20na%20Praia&query_place_id=ChIJd0DsMlj9AAcRAS-j7lTcRxM;4.4;664;
Caldinho do Cláudio;Restaurante;Restaurante;R. Esperança, 446 - Porto de Galinhas, Ipojuca - PE, 55590-000, Brasil;Aparecida de Goiânia;GO;+558135521757;https://www.instagram.com/caldinhodoclaudio;https://www.google.com/maps/search/?api=1&query=Caldinho%20do%20Cl%C3%A1udio&query_place_id=ChIJT1WFdymSqgcRkZIcpu5sw08;4.4;1287;https://www.instagram.com/caldinhodoclaudio
Restaurante Ponto do Sabor;Restaurante brasileiro;Restaurante brasileiro;Av. Divina Pastora, 100 - Massagueira, Mal. Deodoro - AL, 57160-000, Brasil;Aparecida de Goiânia;GO;+558232607205;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Ponto%20do%20Sabor&query_place_id=ChIJZYNJVyZTAQcRKaZ66WNyLeo;4.6;476;
Restaurante são Miguel;Restaurante;Restaurante;Av. Pedro e Paulo Alves da Rocha, 253 - Nova Santa Cruz, Santa Cruz do Capibaribe - PE, 55190-000, Brasil;Aparecida de Goiânia;GO;+5581996934288;;https://www.google.com/maps/search/?api=1&query=Restaurante%20s%C3%A3o%20Miguel&query_place_id=ChIJmylgc-t1qQcRoWhNlC1gSoM;4.5;60;
Restaurante Tô no Patacho;Restaurante;Restaurante;Alameda Ladislau Lima - Porto de Pedras, AL, 57945-000, Brasil;Aparecida de Goiânia;GO;+5582994072732;;https://www.google.com/maps/search/?api=1&query=Restaurante%20T%C3%B4%20no%20Patacho&query_place_id=ChIJpcFSwVH7AAcRge0NCONR2Ho;4.4;261;
Manzuá Gourmet;Restaurante de frutos do mar;Restaurante de frutos do mar;R. Eurico Marinho, São Miguel dos Milagres - AL, 57940-000, Brasil;Aparecida de Goiânia;GO;+5582991434708;https://instagram.com/manzua_gourmet?igshid=YmMyMTA2M2Y=;https://www.google.com/maps/search/?api=1&query=Manzu%C3%A1%20Gourmet&query_place_id=ChIJJS4Pr_X8AAcR2SiSNgfRhxc;4.4;547;https://instagram.com/manzua_gourmet?igshid=ymmymta2m2y=
Ser-Afim;Restaurante vegetariano;Restaurante vegetariano;R. Gaspar Ferrari, 175 - Ponta Verde, Maceió - AL, 57035-100, Brasil;Aparecida de Goiânia;GO;+558230228442;http://www.instagram.com/serafimmaceio;https://www.google.com/maps/search/?api=1&query=Ser-Afim&query_place_id=ChIJw8hdaspFAQcROCeTs97lFXQ;4.8;1129;http://www.instagram.com/serafimmaceio
República dos Camarões;Restaurante de frutos do mar;Restaurante de frutos do mar;Av. Santos Dumont, 1750 - Coroa do Meio, Aracaju - SE, 49035-785, Brasil;Aparecida de Goiânia;GO;+557932553361;;https://www.google.com/maps/search/?api=1&query=Rep%C3%BAblica%20dos%20Camar%C3%B5es&query_place_id=ChIJ8YT1fLO2GgcRC-2ZwEfNyOw;4.6;3966;
Pizza Palace;Pizzaria;Pizzaria;Av. São Paulo, 485 - Shopping Jardim - Loja 09 - Térreo - Jardim São Paulo, Recife - PE, 50781-600, Brasil;Aparecida de Goiânia;GO;+558132547111;;https://www.google.com/maps/search/?api=1&query=Pizza%20Palace&query_place_id=ChIJKx-vzaQeqwcRyhIz_wIr-g4;4.1;747;
Galeteria São Paulo;Restaurante de frango;Restaurante de frango;R. São Paulo, 70 - Tabuleiro do Martins, Maceió - AL, 57061-130, Brasil;Aparecida de Goiânia;GO;+558233246824;;https://www.google.com/maps/search/?api=1&query=Galeteria%20S%C3%A3o%20Paulo&query_place_id=ChIJG4wc-ldIAQcRfV8qt4__BUs;4.3;77;
Espelunca;Restaurante vegetariano;Restaurante vegetariano;R. Dr. Márcio Rollemberg Leite, 717 - Luzia, Aracaju - SE, 49045-190, Brasil;Aparecida de Goiânia;GO;+5579996859183;https://instagram.com/vamodeespelunca;https://www.google.com/maps/search/?api=1&query=Espelunca&query_place_id=ChIJc78aRS6zGgcRDHuFfrtlu9w;4.9;223;https://instagram.com/vamodeespelunca
Restaurante Garuva | Ponta Verde, Maceió;Restaurante;Restaurante;R. Dep. José Lages, 813 - Ponta Verde, Maceió - AL, 57035-230, Brasil;Aparecida de Goiânia;GO;+5582993360440;https://linktr.ee/garuva.restaurante;https://www.google.com/maps/search/?api=1&query=Restaurante%20Garuva%20%7C%20Ponta%20Verde%2C%20Macei%C3%B3&query_place_id=ChIJ1YOWmqpFAQcRjbYwl4ep1oc;4.8;1340;
Betos Bar;Restaurante brasileiro;Restaurante brasileiro;Av. Bernardo Vieira de Melo, 4738 - Candeias, Jaboatão dos Guararapes - PE, 54440-620, Brasil;Aparecida de Goiânia;GO;+558134692995;;https://www.google.com/maps/search/?api=1&query=Betos%20Bar&query_place_id=ChIJHXIG7BDhqgcRzK1ITsVOARM;4.4;4830;
Lanchonete São Paulo;Lanchonete;Lanchonete;R. São Paulo, 319 - Maurício de Nassau, Caruaru - PE, 55012-000, Brasil;Aparecida de Goiânia;GO;+5581995369369;;https://www.google.com/maps/search/?api=1&query=Lanchonete%20S%C3%A3o%20Paulo&query_place_id=ChIJkXjXKMeLqQcRKdt_F9uVsG8;4.3;3;
Mano's Pizzas;Pizzaria;Pizzaria;R. Leandro Barreto, 601 - Jardim São Paulo, Recife - PE, 50790-000, Brasil;Aparecida de Goiânia;GO;+5581983004247;https://www.instagram.com/mano.pizzas/;https://www.google.com/maps/search/?api=1&query=Mano's%20Pizzas&query_place_id=ChIJd5S026AeqwcRzlX2FqtpXCM;4.5;480;https://www.instagram.com/mano.pizzas/
Padaria e Lanchonete Estilo São Paulo;Padaria;Padaria;R. Prof. Pedro Monteiro Campos, 23 - Euclides da Cunha, BA, 48500-000, Brasil;Aparecida de Goiânia;GO;+5575999047022;http://www.instagram.com/padariastilo/;https://www.google.com/maps/search/?api=1&query=Padaria%20e%20Lanchonete%20Estilo%20S%C3%A3o%20Paulo&query_place_id=ChIJ_wmbqe2MDQcRACV2D0pR3bI;4.3;224;http://www.instagram.com/padariastilo/
Academia Match Fit - Jardim São Paulo / Recife - PE;Academia;Academia;R. Leandro Barreto, 539 - Jardim São Paulo, Recife - PE, 50790-000, Brasil;Aparecida de Goiânia;GO;+5581997172741;https://match.fit/;https://www.google.com/maps/search/?api=1&query=Academia%20Match%20Fit%20-%20Jardim%20S%C3%A3o%20Paulo%20%2F%20Recife%20-%20PE&query_place_id=ChIJeVouND4fqwcRxM3aTG-QgLo;4.7;40;
Academia Espaço Fitness;Academia;Academia;Av. Piracicaba, 507 - Jardim São Paulo, Recife - PE, 50790-205, Brasil;Aparecida de Goiânia;GO;+5581984028378;https://www.espacofitnessrecife.com.br/;https://www.google.com/maps/search/?api=1&query=Academia%20Espa%C3%A7o%20Fitness&query_place_id=ChIJF4Too9AfqwcRjTn64ouRvMQ;4.9;90;
Academia X1 Fitness - Jardim São Paulo;Academia;Academia;Av. São Paulo, 527 - Jardim São Paulo, Recife - PE, 50781-600, Brasil;Aparecida de Goiânia;GO;+5581988321000;http://academiax1fitness.com.br/;https://www.google.com/maps/search/?api=1&query=Academia%20X1%20Fitness%20-%20Jardim%20S%C3%A3o%20Paulo&query_place_id=ChIJsRse5QkfqwcRaZ69_3VxfP4;4.3;68;
ÔmegaFit.Academia select;Academia;Academia;Rua Nossa Senhora de Fátima, 315 - Jardim São Paulo, Recife - PE, 50781-725, Brasil;Aparecida de Goiânia;GO;+558133146453;https://me.ahazou.com/moisesnegraopersonaldeelite-;https://www.google.com/maps/search/?api=1&query=%C3%94megaFit.Academia%20select&query_place_id=ChIJkenPh9YfqwcRBPWUg-ZKpWE;4.7;92;
Academia Studio A;Academia;Academia;Av. São Paulo, 88 - Jardim São Paulo, Recife - PE, 50781-600, Brasil;Aparecida de Goiânia;GO;+5581987626614;http://academiastudioa.vitrinevirtual.net/;https://www.google.com/maps/search/?api=1&query=Academia%20Studio%20A&query_place_id=ChIJj9lJ5rweqwcRSAkTfxNyaQs;4.7;31;
A2 Fitness;Academia;Academia;Rua 74, 239 - Maranguape I, Paulista - PE, 53441-030, Brasil;Aparecida de Goiânia;GO;+558130304462;https://instagram.com/academia_a2fitness?igshid=MzRlODBiNWFlZA==;https://www.google.com/maps/search/?api=1&query=A2%20Fitness&query_place_id=ChIJb-vhwh8WqwcRjZDK5JHk63Q;4.6;318;https://instagram.com/academia_a2fitness?igshid=mzrlodbinwflza==
Academia X1 Fitness - Liberdade;Academia;Academia;Av. Liberdade, 1042 - Curado, Recife - PE, 50940-790, Brasil;Aparecida de Goiânia;GO;+5581998984286;http://academiax1fitness.com.br/;https://www.google.com/maps/search/?api=1&query=Academia%20X1%20Fitness%20-%20Liberdade&query_place_id=ChIJw79uFBkcqwcRZ8EE1qTKrao;4.6;357;
Box Recife;Sala de fitness;Sala de fitness;Av. Liberdade, 244 - Sancho, Recife - PE, 50920-310, Brasil;Aparecida de Goiânia;GO;+5581988162131;https://www.instagram.com/boxrecife_ofc/;https://www.google.com/maps/search/?api=1&query=Box%20Recife&query_place_id=ChIJzygdPSAcqwcRITQHeRr6ETg;4.9;62;https://www.instagram.com/boxrecife_ofc/
FLEX Academia;Personal Trainer para mulheres;Personal Trainer para mulheres;R. Tucunaré, 55 - Areias, Recife - PE, 50771-510, Brasil;Aparecida de Goiânia;GO;+5581987348391;https://www.instagram.com/flexacademia_/;https://www.google.com/maps/search/?api=1&query=FLEX%20Academia&query_place_id=ChIJEaILHO4fqwcRifsQMXZcOU0;4.8;99;https://www.instagram.com/flexacademia_/
ACADEMIA VM HIIT PERFORMANCE;Sala de fitness;Sala de fitness;RUA EURICO VALOIS, ESTRADA NOVA, 410A - São Vicente de Paulo, Vitória de Santo Antão - PE, 55604-010, Brasil;Aparecida de Goiânia;GO;+5581997272239;https://app.nextfit.com.br/site/vmhiitperformance;https://www.google.com/maps/search/?api=1&query=ACADEMIA%20VM%20HIIT%20PERFORMANCE&query_place_id=ChIJYy_kRuFVqgcR2v-VZ0S_8Sw;4.8;42;
H2o;Academia;Academia;R. Mato Grosso, 716 - Siqueira Campos, Aracaju - SE, 49075-380, Brasil;Aparecida de Goiânia;GO;+5579998188018;;https://www.google.com/maps/search/?api=1&query=H2o&query_place_id=ChIJ9wzZxxqzGgcRhxj6vlxDMr4;4.6;411;
Arretado Crossfit;Academia;Academia;R. Dr. Gustavo Pinto, 90 - Jardim São Paulo, Recife - PE, 50781-740, Brasil;Aparecida de Goiânia;GO;+5581992246060;;https://www.google.com/maps/search/?api=1&query=Arretado%20Crossfit&query_place_id=ChIJKxmc-zkfqwcREGL8Cgp0v00;4.8;159;
Restaurante Forte da Rocheira;Restaurante;Restaurante;Praca Rocheira, 2 - Centro Histórico, Penedo - AL, 57200-000, Brasil;Aparecida de Goiânia;GO;+5582999160048;https://instagram.com/restaurantefortedarocheira?igshid=YmMyMTA2M2Y=;https://www.google.com/maps/search/?api=1&query=Restaurante%20Forte%20da%20Rocheira&query_place_id=ChIJD59_quxUBAcRTsma-evL_kQ;4.4;727;https://instagram.com/restaurantefortedarocheira?igshid=ymmymta2m2y=
Casa Acayu - Pousada & Bungalows;Restaurante;Restaurante;Sítio Praia, 254 - Povoado do Toque, São Miguel dos Milagres - AL, 57940-000, Brasil;Aparecida de Goiânia;GO;+558232951103;http://www.casaacayu.com.br/;https://www.google.com/maps/search/?api=1&query=Casa%20Acayu%20-%20Pousada%20%26%20Bungalows&query_place_id=ChIJYUFRSDz9AAcR-SfpXdrklKI;4.9;364;
Taberna Japonesa Quina do Futuro;Restaurante japonês;Restaurante japonês;R. Xavier Marques, 134 - Aflitos, Recife - PE, 52050-230, Brasil;Aparecida de Goiânia;GO;+558132422553;http://www.quinadofuturo.com.br/;https://www.google.com/maps/search/?api=1&query=Taberna%20Japonesa%20Quina%20do%20Futuro&query_place_id=ChIJXYiDMvkYqwcRmQDnOz1Js8s;4.7;1479;
Rodizius Steak House | Galetus Restaurante & Bar | Unidade Boa Viagem;Churrascaria;Churrascaria;Av. Conselheiro Aguiar, 4214 - Boa Viagem, Recife - PE, 51021-020, Brasil;Aparecida de Goiânia;GO;+558130155777;https://www.galetus.com.br/delivery/3104/menu;https://www.google.com/maps/search/?api=1&query=Rodizius%20Steak%20House%20%7C%20Galetus%20Restaurante%20%26%20Bar%20%7C%20Unidade%20Boa%20Viagem&query_place_id=ChIJ__-PMbEfqwcRCdzWyYAL5M0;4.3;8948;
Tapiarte Restaurante;Restaurante;Restaurante;R. Osman de Andrade Dorta, 05 - Palmeira, Porto de Pedras - AL, 57945-000, Brasil;Aparecida de Goiânia;GO;+5582981870419;https://tapiarte.com.br/;https://www.google.com/maps/search/?api=1&query=Tapiarte%20Restaurante&query_place_id=ChIJw1lr85D7AAcRxGdFsn1i4Ys;4.6;78;
Marcelo Restaurante e Pizzaria;Restaurante;Restaurante;R. Esperança, 117 - Porto de Galinhas, Ipojuca - PE, 55590-000, Brasil;Aparecida de Goiânia;GO;+5581991093101;https://api.whatsapp.com/send?phone=5581991093101&text=Ol%C3%A1,%20venho%20do%20Google%20e%20gostaria%20de%20realizar%20meu%20pedido;https://www.google.com/maps/search/?api=1&query=Marcelo%20Restaurante%20e%20Pizzaria&query_place_id=ChIJf9-HDCmSqgcRXsMijFrYTRM;4.4;1419;
Esfihas - Forneria Gourmet;Restaurante;Restaurante;R. Leandro Barreto, 355 - B38 - Jardim São Paulo, Recife - PE, 50790-000, Brasil;Aparecida de Goiânia;GO;+5581984960962;https://cardapiodigital.io/9875896a-8e70-4285-8535-b32edd10cc7a/catalog?coupon=ESFIHAS10;https://www.google.com/maps/search/?api=1&query=Esfihas%20-%20Forneria%20Gourmet&query_place_id=ChIJW7VAKsYfqwcRbOFoICUKw6E;5;1;
Outback Steakhouse;Restaurante;Restaurante;Rua Padre Carapuceiro, 777 Piso Padre Carapuceiro LUC PC 325 - Boa Viagem, Recife - PE, 51020-900, Brasil;Aparecida de Goiânia;GO;+558130403886;https://www.outback.com.br/;https://www.google.com/maps/search/?api=1&query=Outback%20Steakhouse&query_place_id=ChIJhxWgb60fqwcRfJci--uDaKk;4.6;7676;
Passira San Martin - Pizzaria & Restaurante;Pizzaria;Pizzaria;Av. Gen. San Martin, 1648b - San Martin, Recife - PE, 50761-000, Brasil;Aparecida de Goiânia;GO;+558131407400;https://loja.neemo.com.br/passira-sanmartin;https://www.google.com/maps/search/?api=1&query=Passira%20San%20Martin%20-%20Pizzaria%20%26%20Restaurante&query_place_id=ChIJjaPqb38ZqwcRLsPnF7MuaKA;4.3;1299;
TEXAS BURGER - Jardim São Paulo;Hamburgueria;Hamburgueria;R. da Capela, 331 - Jardim São Paulo, Recife - PE, 50790-075, Brasil;Aparecida de Goiânia;GO;+5581993828015;;https://www.google.com/maps/search/?api=1&query=TEXAS%20BURGER%20-%20Jardim%20S%C3%A3o%20Paulo&query_place_id=ChIJZeZZnMofqwcRnDAM1yICNeE;3;2;
Keiko Temakeria;Restaurante japonês;Restaurante japonês;Av. São Paulo, 338 - Jardim São Paulo, Recife - PE, 50781-600, Brasil;Aparecida de Goiânia;GO;+5581988644177;https://www.bigdim.com.br/delivery/keikotemakeria;https://www.google.com/maps/search/?api=1&query=Keiko%20Temakeria&query_place_id=ChIJd5NHWLseqwcRIf589RW-AQ8;4;328;
